27/10/20 00:23:41,15.6,51.2,7.01,few clouds
27/10/20 00:24:14,15.6,51.2,7,few clouds
27/10/20 00:24:46,15.6,51.2,7.01,few clouds
27/10/20 00:25:19,15.6,51.3,7,few clouds
27/10/20 00:25:51,15.6,51.3,7.01,few clouds
27/10/20 00:26:24,15.6,51.3,7,few clouds
27/10/20 00:26:59,15.6,51.3,6.95,few clouds
27/10/20 00:27:32,15.6,51.3,6.95,few clouds
27/10/20 00:28:04,15.6,51.3,6.95,few clouds
27/10/20 00:28:37,15.6,51.3,6.95,few clouds
27/10/20 00:29:09,15.6,51.3,6.95,few clouds
27/10/20 00:29:42,15.6,51.3,6.95,few clouds
27/10/20 00:30:14,15.6,51.3,6.95,few clouds
27/10/20 00:30:47,15.5,51.3,6.95,few clouds
27/10/20 00:31:20,15.5,51.2,6.95,few clouds
27/10/20 00:31:52,15.5,51.3,6.95,few clouds
27/10/20 00:32:25,15.6,51.4,6.95,few clouds
27/10/20 00:32:57,15.5,51.3,6.95,few clouds
27/10/20 00:33:30,15.5,51.3,6.95,few clouds
27/10/20 00:34:03,15.5,51.3,6.95,few clouds
27/10/20 00:34:35,15.5,51.4,6.95,few clouds
27/10/20 00:35:08,15.5,51.4,6.95,few clouds
27/10/20 00:35:41,15.5,51.4,6.95,few clouds
27/10/20 00:36:13,15.5,51.4,6.95,few clouds
27/10/20 00:36:46,15.5,51.4,6.95,few clouds
27/10/20 00:37:18,15.5,51.4,6.89,few clouds
27/10/20 00:37:51,15.5,51.4,6.89,few clouds
27/10/20 00:38:24,15.5,51.4,6.89,few clouds
27/10/20 00:38:56,15.5,51.4,6.89,few clouds
27/10/20 00:39:29,15.4,51.3,6.89,few clouds
27/10/20 00:40:01,15.5,51.4,6.89,few clouds
27/10/20 00:40:34,15.5,51.4,6.83,few clouds
27/10/20 00:41:07,15.4,51.4,6.89,few clouds
27/10/20 00:41:39,15.5,51.5,6.89,few clouds
27/10/20 00:42:12,15.5,51.4,6.89,few clouds
27/10/20 00:42:45,15.4,51.4,6.89,few clouds
27/10/20 00:43:17,15.4,51.4,6.89,few clouds
27/10/20 00:43:54,15.4,50.7,6.89,few clouds
27/10/20 00:44:27,15.4,51.4,6.89,few clouds
27/10/20 00:45:00,15.4,51.4,6.83,few clouds
27/10/20 00:45:32,15.4,51.4,6.89,few clouds
27/10/20 00:46:05,15.4,51.4,6.89,few clouds
27/10/20 00:46:38,15.4,51.4,6.89,few clouds
27/10/20 00:47:10,15.4,51.4,6.83,few clouds
27/10/20 00:47:43,15.4,51.4,6.89,few clouds
27/10/20 00:48:15,15.4,51.4,6.58,clear sky
27/10/20 00:48:48,15.4,51.4,6.58,clear sky
27/10/20 00:49:23,15.4,51.5,6.58,clear sky
27/10/20 00:49:56,15.3,51.4,6.83,few clouds
27/10/20 00:50:28,15.4,51.4,6.58,few clouds
27/10/20 00:51:01,15.4,51.4,6.51,few clouds
27/10/20 00:51:33,15.4,51.5,6.58,few clouds
27/10/20 00:52:06,15.4,51.4,6.58,clear sky
27/10/20 00:52:39,15.4,51.5,6.58,few clouds
27/10/20 00:53:11,15.3,51.4,6.58,clear sky
27/10/20 00:53:44,15.3,51.5,6.58,few clouds
27/10/20 00:54:16,15.3,51.5,6.51,few clouds
27/10/20 00:54:49,15.3,51.5,6.58,clear sky
27/10/20 00:55:22,15.3,51.5,6.58,few clouds
27/10/20 00:55:54,15.3,51.5,6.58,clear sky
27/10/20 00:56:27,15.3,51.5,6.51,few clouds
27/10/20 00:56:59,15.3,51.5,6.58,clear sky
27/10/20 00:57:32,15.3,51.5,6.51,few clouds
27/10/20 00:58:05,15.3,51.6,6.58,few clouds
27/10/20 00:58:37,15.3,51.5,6.58,clear sky
27/10/20 00:59:10,15.3,51.5,6.59,clear sky
27/10/20 00:59:42,15.3,51.5,6.51,few clouds
27/10/20 01:00:17,15.3,51.5,6.59,few clouds
27/10/20 01:00:49,15.3,51.6,6.59,clear sky
27/10/20 01:01:22,15.3,51.6,6.59,few clouds
27/10/20 01:01:54,15.3,51.6,6.58,clear sky
27/10/20 01:02:27,15.3,51.6,6.58,clear sky
27/10/20 01:03:04,15.2,51.6,6.59,clear sky
27/10/20 01:03:37,15.2,51.5,6.59,few clouds
27/10/20 01:04:10,15.3,51.6,6.58,clear sky
27/10/20 01:04:42,15.3,51.5,6.58,clear sky
27/10/20 01:05:15,15.2,51.5,6.58,clear sky
27/10/20 01:05:47,15.3,51.6,6.58,clear sky
27/10/20 01:06:20,15.2,51.5,6.58,clear sky
27/10/20 01:06:52,15.2,51.5,6.58,clear sky
27/10/20 01:07:27,15.2,51.5,6.59,few clouds
27/10/20 01:08:00,15.2,51.5,6.59,clear sky
27/10/20 01:08:33,15.2,51.5,6.58,clear sky
27/10/20 01:09:05,15.2,51.5,6.58,clear sky
27/10/20 01:09:38,15.2,51.5,6.59,few clouds
27/10/20 01:10:10,15.2,51.5,6.59,clear sky
27/10/20 01:10:43,15.2,51.5,6.58,clear sky
27/10/20 01:11:16,15.2,51.5,6.58,clear sky
27/10/20 01:11:48,15.2,51.5,6.59,few clouds
27/10/20 01:12:21,15.2,51.5,6.59,clear sky
27/10/20 01:12:53,15.2,51.5,6.59,clear sky
27/10/20 01:13:26,15.2,51.5,6.59,few clouds
27/10/20 01:13:59,15.2,51.5,6.59,few clouds
27/10/20 01:14:31,15.2,51.5,6.59,clear sky
27/10/20 01:15:04,15.2,51.5,6.59,clear sky
27/10/20 01:15:36,15.2,51.5,6.59,few clouds
27/10/20 01:16:09,15.2,51.5,6.59,few clouds
27/10/20 01:16:42,15.2,51.5,6.59,few clouds
27/10/20 01:17:14,15.2,51.5,6.59,clear sky
27/10/20 01:17:47,15.2,51.5,6.59,clear sky
27/10/20 01:18:19,15.1,51.5,6.59,clear sky
27/10/20 01:18:52,15.2,51.5,6.59,clear sky
27/10/20 01:19:24,15.1,51.5,6.59,few clouds
27/10/20 01:19:57,15.2,51.5,6.59,few clouds
27/10/20 01:20:30,15.2,51.5,6.59,clear sky
27/10/20 01:21:02,15.2,51.5,6.44,clear sky
27/10/20 01:21:35,15.1,51.5,6.59,few clouds
27/10/20 01:22:08,15.1,51.5,6.59,few clouds
27/10/20 01:22:40,15.1,51.5,6.59,clear sky
27/10/20 01:23:13,15.1,51.5,6.44,clear sky
27/10/20 01:23:45,15.1,51.5,6.44,clear sky
27/10/20 01:24:20,15.2,51.5,6.44,clear sky
27/10/20 01:24:53,15.1,51.5,6.44,clear sky
27/10/20 01:25:26,15.1,51.4,6.44,clear sky
27/10/20 01:25:58,15.1,51.4,6.44,clear sky
27/10/20 01:26:31,15.1,51.4,6.44,clear sky
27/10/20 01:27:03,15.1,51.4,6.44,clear sky
27/10/20 01:27:36,15.1,51.4,6.44,clear sky
27/10/20 01:28:08,15.1,51.4,6.44,clear sky
27/10/20 01:28:43,15.1,51.4,6.44,clear sky
27/10/20 01:29:16,15.1,51.5,6.44,clear sky
27/10/20 01:29:49,15.1,51.5,6.44,clear sky
27/10/20 01:30:21,15.1,51.4,6.44,clear sky
27/10/20 01:30:54,15.1,51.4,6.44,clear sky
27/10/20 01:31:26,15.1,51.5,6.43,few clouds
27/10/20 01:31:59,15.1,51.4,6.44,clear sky
27/10/20 01:32:32,15.1,51.4,6.44,clear sky
27/10/20 01:33:04,15.1,51.4,6.44,clear sky
27/10/20 01:33:37,15.1,51.4,6.43,few clouds
27/10/20 01:34:09,15.1,51.4,6.44,few clouds
27/10/20 01:34:44,15.1,51.4,6.44,few clouds
27/10/20 01:35:17,15.1,51.4,6.43,few clouds
27/10/20 01:35:50,15.1,51.4,6.43,few clouds
27/10/20 01:36:22,15.1,51.4,6.43,few clouds
27/10/20 01:36:55,15.1,51.4,6.44,few clouds
27/10/20 01:37:27,15.1,51.4,6.44,few clouds
27/10/20 01:38:00,15.1,51.4,6.43,few clouds
27/10/20 01:38:32,15.1,51.4,6.43,few clouds
27/10/20 01:39:05,15.1,51.4,6.44,few clouds
27/10/20 01:39:38,15.1,51.4,6.44,few clouds
27/10/20 01:40:10,15.1,51.4,6.43,few clouds
27/10/20 01:40:43,15.1,51.4,6.43,few clouds
27/10/20 01:41:15,15.0,51.4,6.44,few clouds
27/10/20 01:41:48,15.1,51.4,6.44,few clouds
27/10/20 01:42:21,15.1,51.4,6.43,few clouds
27/10/20 01:42:53,15.0,51.4,6.44,few clouds
27/10/20 01:43:26,15.0,51.4,6.44,few clouds
27/10/20 01:43:58,15.0,51.4,6.44,few clouds
27/10/20 01:44:31,15.0,51.4,6.43,few clouds
27/10/20 01:45:06,15.0,51.4,6.44,few clouds
27/10/20 01:45:39,15.0,51.4,6.5,few clouds
27/10/20 01:46:11,15.0,51.4,6.5,few clouds
27/10/20 01:46:46,15.0,51.4,6.5,few clouds
27/10/20 01:47:19,15.0,51.4,6.5,few clouds
27/10/20 01:47:52,15.0,51.4,6.5,few clouds
27/10/20 01:48:24,15.0,51.4,6.5,few clouds
27/10/20 01:48:57,15.0,51.5,6.44,few clouds
27/10/20 01:49:29,15.0,51.4,6.5,few clouds
27/10/20 01:50:02,15.0,51.4,6.5,few clouds
27/10/20 01:50:34,15.0,51.5,6.5,few clouds
27/10/20 01:51:07,15.0,51.5,6.44,few clouds
27/10/20 01:51:40,15.0,51.5,6.5,few clouds
27/10/20 01:52:12,15.0,51.5,6.5,few clouds
27/10/20 01:52:47,14.9,51.4,6.5,few clouds
27/10/20 01:53:20,14.9,51.4,6.43,few clouds
27/10/20 01:53:53,14.9,51.4,6.5,few clouds
27/10/20 01:54:25,14.9,51.4,6.5,few clouds
27/10/20 01:54:58,14.9,51.4,6.5,few clouds
27/10/20 01:55:30,14.9,51.4,6.43,few clouds
27/10/20 01:56:03,14.9,51.4,6.5,few clouds
27/10/20 01:56:35,14.9,51.4,6.43,few clouds
27/10/20 01:57:08,14.9,51.4,6.43,few clouds
27/10/20 01:57:41,14.9,51.5,6.43,few clouds
27/10/20 01:58:14,14.9,51.5,6.43,few clouds
27/10/20 01:58:46,14.9,51.4,6.43,few clouds
27/10/20 01:59:19,14.9,51.4,6.43,few clouds
27/10/20 01:59:51,14.9,51.4,6.43,few clouds
27/10/20 02:00:24,14.9,51.5,6.43,few clouds
27/10/20 02:00:56,14.9,51.5,6.43,few clouds
27/10/20 02:01:29,14.9,51.5,6.43,few clouds
27/10/20 02:02:02,14.9,51.5,6.43,few clouds
27/10/20 02:02:34,14.9,51.5,6.43,few clouds
27/10/20 02:03:07,14.9,51.5,6.43,few clouds
27/10/20 02:03:40,14.9,51.5,6.43,few clouds
27/10/20 02:04:12,14.9,51.5,6.36,few clouds
27/10/20 02:04:45,14.9,51.5,6.43,few clouds
27/10/20 02:05:17,14.9,51.5,6.43,few clouds
27/10/20 02:05:50,14.9,51.5,6.43,few clouds
27/10/20 02:06:23,14.9,51.5,6.36,few clouds
27/10/20 02:06:55,14.9,51.5,6.43,few clouds
27/10/20 02:07:28,14.9,51.5,6.43,few clouds
27/10/20 02:08:00,14.8,51.4,6.36,few clouds
27/10/20 02:08:33,14.9,51.5,6.3,few clouds
27/10/20 02:09:06,14.8,51.4,6.36,few clouds
27/10/20 02:09:38,14.8,51.4,6.36,few clouds
27/10/20 02:10:11,14.8,51.5,6.36,few clouds
27/10/20 02:10:43,14.8,51.5,6.3,few clouds
27/10/20 02:11:16,14.8,51.5,6.36,few clouds
27/10/20 02:11:48,14.8,51.4,6.36,few clouds
27/10/20 02:12:21,14.8,51.5,6.36,few clouds
27/10/20 02:12:54,14.8,51.5,6.36,few clouds
27/10/20 02:13:26,14.8,51.5,6.3,few clouds
27/10/20 02:13:59,14.8,51.5,6.36,few clouds
27/10/20 02:14:31,14.8,51.5,6.36,few clouds
27/10/20 02:15:04,14.8,51.5,6.3,few clouds
27/10/20 02:15:37,14.8,51.5,6.3,few clouds
27/10/20 02:16:09,14.8,51.5,6.36,few clouds
27/10/20 02:16:42,14.8,51.5,6.36,few clouds
27/10/20 02:17:17,14.8,51.5,6.3,few clouds
27/10/20 02:17:49,14.8,51.5,6.36,few clouds
27/10/20 02:18:22,14.8,51.5,6.3,few clouds
27/10/20 02:18:55,14.8,51.5,6.3,few clouds
27/10/20 02:19:27,14.8,51.5,6.3,few clouds
27/10/20 02:20:00,14.8,51.5,6.3,few clouds
27/10/20 02:20:35,14.7,51.5,6.3,few clouds
27/10/20 02:21:10,14.7,51.5,6.39,few clouds
27/10/20 02:21:42,14.7,51.5,6.3,few clouds
27/10/20 02:22:15,14.7,51.5,6.3,few clouds
27/10/20 02:22:50,14.7,51.5,6.3,few clouds
27/10/20 02:23:23,14.7,51.5,6.3,few clouds
27/10/20 02:23:55,14.7,51.5,6.3,few clouds
27/10/20 02:24:28,14.7,51.5,6.39,few clouds
27/10/20 02:25:00,14.7,51.5,6.3,few clouds
27/10/20 02:25:33,14.7,51.5,6.3,few clouds
27/10/20 02:26:06,14.7,51.5,6.3,few clouds
27/10/20 02:26:38,14.7,51.5,6.39,few clouds
27/10/20 02:27:11,14.7,51.5,6.39,few clouds
27/10/20 02:27:43,14.7,51.5,6.3,few clouds
27/10/20 02:28:16,14.7,51.5,6.39,few clouds
27/10/20 02:28:48,14.7,51.5,6.39,few clouds
27/10/20 02:29:21,14.7,51.5,6.39,few clouds
27/10/20 02:29:54,14.7,51.6,6.39,few clouds
27/10/20 02:30:26,14.7,51.5,6.39,few clouds
27/10/20 02:30:59,14.7,51.5,6.39,few clouds
27/10/20 02:31:32,14.7,51.5,6.39,few clouds
27/10/20 02:32:04,14.6,51.5,6.39,few clouds
27/10/20 02:32:37,14.7,51.6,6.39,few clouds
27/10/20 02:33:09,14.7,51.6,6.39,few clouds
27/10/20 02:33:42,14.6,51.5,6.39,few clouds
27/10/20 02:34:14,14.6,51.5,6.44,broken clouds
27/10/20 02:34:47,14.7,51.6,6.39,few clouds
27/10/20 02:35:20,14.7,51.6,6.39,few clouds
27/10/20 02:35:52,14.6,51.5,6.39,few clouds
27/10/20 02:36:25,14.6,51.6,6.44,broken clouds
27/10/20 02:36:57,14.6,51.6,6.39,few clouds
27/10/20 02:37:30,14.6,51.6,6.39,few clouds
27/10/20 02:38:02,14.6,51.6,6.39,few clouds
27/10/20 02:38:35,14.6,51.6,6.44,broken clouds
27/10/20 02:39:08,14.6,51.6,6.39,few clouds
27/10/20 02:39:41,14.6,51.6,6.39,broken clouds
27/10/20 02:40:13,14.6,51.6,6.39,broken clouds
27/10/20 02:40:48,14.6,51.6,6.44,broken clouds
27/10/20 02:41:21,14.6,51.6,6.38,broken clouds
27/10/20 02:41:53,14.6,51.6,6.39,broken clouds
27/10/20 02:42:26,14.6,51.6,6.39,broken clouds
27/10/20 02:42:59,14.6,51.6,6.44,broken clouds
27/10/20 02:43:31,14.6,51.6,6.38,broken clouds
27/10/20 02:44:04,14.6,51.6,6.38,broken clouds
27/10/20 02:44:36,14.6,51.6,6.39,broken clouds
27/10/20 02:45:09,14.6,51.6,6.38,broken clouds
27/10/20 02:45:41,14.6,51.6,6.39,broken clouds
27/10/20 02:46:14,14.5,51.5,6.39,broken clouds
27/10/20 02:46:47,14.5,51.6,6.39,broken clouds
27/10/20 02:47:19,14.5,51.5,6.38,broken clouds
27/10/20 02:47:52,14.5,51.5,6.39,broken clouds
27/10/20 02:48:24,14.5,51.6,6.39,broken clouds
27/10/20 02:48:57,14.5,51.6,6.39,broken clouds
27/10/20 02:49:29,14.5,51.6,6.39,broken clouds
27/10/20 02:50:02,14.5,51.6,6.38,broken clouds
27/10/20 02:50:35,14.5,51.5,6.39,broken clouds
27/10/20 02:51:07,14.5,51.6,6.39,broken clouds
27/10/20 02:51:40,14.5,51.6,6.39,broken clouds
27/10/20 02:52:13,14.5,51.6,6.33,broken clouds
27/10/20 02:52:45,14.5,51.6,6.39,broken clouds
27/10/20 02:53:18,14.5,51.6,6.33,broken clouds
27/10/20 02:53:50,14.5,51.6,6.33,broken clouds
27/10/20 02:54:23,14.5,51.6,6.33,broken clouds
27/10/20 02:54:56,14.5,51.6,6.33,broken clouds
27/10/20 02:55:28,14.5,51.6,6.39,broken clouds
27/10/20 02:56:01,14.5,51.6,6.33,broken clouds
27/10/20 02:56:33,14.5,51.6,6.33,broken clouds
27/10/20 02:57:06,14.5,51.6,6.33,broken clouds
27/10/20 02:57:39,14.5,51.6,6.33,broken clouds
27/10/20 02:58:14,14.4,51.6,6.33,broken clouds
27/10/20 02:58:46,14.4,51.6,6.33,broken clouds
27/10/20 02:59:19,14.4,51.6,6.33,broken clouds
27/10/20 02:59:52,14.5,51.6,6.39,broken clouds
27/10/20 03:00:24,14.5,51.7,6.33,broken clouds
27/10/20 03:00:57,14.5,51.7,6.33,broken clouds
27/10/20 03:01:29,14.5,51.7,6.33,broken clouds
27/10/20 03:02:02,14.4,51.6,6.33,broken clouds
27/10/20 03:02:35,14.4,51.6,6.33,broken clouds
27/10/20 03:03:07,14.4,51.6,6.33,broken clouds
27/10/20 03:03:40,14.4,51.6,6.33,broken clouds
27/10/20 03:04:12,14.4,51.6,6.33,broken clouds
27/10/20 03:04:45,14.4,51.6,6.33,broken clouds
27/10/20 03:05:18,14.4,51.6,6.33,broken clouds
27/10/20 03:05:50,14.4,51.7,6.33,broken clouds
27/10/20 03:06:23,14.4,51.7,6.33,broken clouds
27/10/20 03:06:55,14.4,51.7,6.33,broken clouds
27/10/20 03:07:28,14.4,51.7,6.33,broken clouds
27/10/20 03:08:00,14.4,51.7,6.33,broken clouds
27/10/20 03:08:35,14.4,51.7,6.33,broken clouds
27/10/20 03:09:08,14.3,51.6,6.33,broken clouds
27/10/20 03:09:41,14.3,51.6,6.33,broken clouds
27/10/20 03:10:13,14.4,51.7,6.33,broken clouds
27/10/20 03:10:46,14.4,51.7,6.33,broken clouds
27/10/20 03:11:19,14.3,51.6,6.33,broken clouds
27/10/20 03:11:51,14.3,51.6,6.33,broken clouds
27/10/20 03:12:24,14.3,51.6,6.33,broken clouds
27/10/20 03:12:56,14.3,51.6,6.33,broken clouds
27/10/20 03:13:29,14.3,51.6,6.33,broken clouds
27/10/20 03:14:02,14.3,51.6,6.33,broken clouds
27/10/20 03:14:34,14.3,51.6,6.33,broken clouds
27/10/20 03:15:07,14.3,51.7,6.33,broken clouds
27/10/20 03:15:40,14.3,51.6,6.33,broken clouds
27/10/20 03:16:12,14.3,51.7,6.33,broken clouds
27/10/20 03:16:45,14.3,51.6,6.33,broken clouds
27/10/20 03:17:17,14.3,51.6,6.32,broken clouds
27/10/20 03:17:50,14.3,51.6,6.33,broken clouds
27/10/20 03:18:23,14.3,51.7,6.33,broken clouds
27/10/20 03:18:55,14.3,51.7,6.33,broken clouds
27/10/20 03:19:28,14.3,51.7,6.33,broken clouds
27/10/20 03:20:00,14.3,51.7,6.33,broken clouds
27/10/20 03:20:33,14.3,51.7,6.32,broken clouds
27/10/20 03:21:06,14.3,51.7,6.33,broken clouds
27/10/20 03:21:38,14.3,51.7,6.33,broken clouds
27/10/20 03:22:13,14.3,51.7,6.2,broken clouds
27/10/20 03:22:46,14.3,51.7,6.32,broken clouds
27/10/20 03:23:18,14.3,51.7,6.33,broken clouds
27/10/20 03:23:51,14.3,51.7,6.2,broken clouds
27/10/20 03:24:23,14.3,51.7,6.2,broken clouds
27/10/20 03:24:56,14.3,51.7,6.32,broken clouds
27/10/20 03:25:29,14.3,51.7,6.2,broken clouds
27/10/20 03:26:01,14.2,51.7,6.33,broken clouds
27/10/20 03:26:34,14.2,51.7,6.2,broken clouds
27/10/20 03:27:07,14.3,51.7,6.32,broken clouds
27/10/20 03:27:39,14.2,51.7,6.2,broken clouds
27/10/20 03:28:12,14.2,51.7,6.2,broken clouds
27/10/20 03:28:44,14.2,51.7,6.2,broken clouds
27/10/20 03:29:17,14.2,51.7,6.2,broken clouds
27/10/20 03:29:50,14.2,51.7,6.2,broken clouds
27/10/20 03:30:22,14.2,51.7,6.2,broken clouds
27/10/20 03:30:55,14.2,51.7,6.2,broken clouds
27/10/20 03:31:28,14.2,51.7,6.2,broken clouds
27/10/20 03:32:00,14.2,51.7,6.2,broken clouds
27/10/20 03:32:33,14.2,51.7,6.2,broken clouds
27/10/20 03:33:05,14.2,51.7,6.2,broken clouds
27/10/20 03:33:38,14.2,51.7,6.2,broken clouds
27/10/20 03:34:11,14.2,51.7,6.2,broken clouds
27/10/20 03:34:43,14.2,51.7,6.2,broken clouds
27/10/20 03:35:16,14.1,51.7,6.2,broken clouds
27/10/20 03:35:48,14.2,51.7,6.2,broken clouds
27/10/20 03:36:21,14.2,51.7,6.2,broken clouds
27/10/20 03:36:53,14.2,51.7,6.2,broken clouds
27/10/20 03:37:26,14.1,51.7,6.2,broken clouds
27/10/20 03:37:59,14.2,51.7,6.2,broken clouds
27/10/20 03:38:31,14.2,51.7,6.2,broken clouds
27/10/20 03:39:04,14.2,51.7,6.2,broken clouds
27/10/20 03:39:36,14.1,51.7,6.32,broken clouds
27/10/20 03:40:09,14.1,51.7,6.2,broken clouds
27/10/20 03:40:42,14.2,51.7,6.32,broken clouds
27/10/20 03:41:14,14.1,51.7,6.2,broken clouds
27/10/20 03:41:47,14.1,51.7,6.32,broken clouds
27/10/20 03:42:19,14.1,51.7,6.2,broken clouds
27/10/20 03:42:52,14.1,51.7,6.2,broken clouds
27/10/20 03:43:25,14.1,51.7,6.2,broken clouds
27/10/20 03:43:57,14.1,51.7,6.32,broken clouds
27/10/20 03:44:30,14.1,51.7,6.2,broken clouds
27/10/20 03:45:03,14.1,51.7,6.32,broken clouds
27/10/20 03:45:35,14.1,51.7,6.32,broken clouds
27/10/20 03:46:10,14.1,51.7,6.32,broken clouds
27/10/20 03:46:43,14.1,51.7,6.44,broken clouds
27/10/20 03:47:15,14.1,51.7,6.32,broken clouds
27/10/20 03:47:48,14.1,51.7,6.32,broken clouds
27/10/20 03:48:21,14.1,51.7,6.32,broken clouds
27/10/20 03:48:53,14.1,51.7,6.32,broken clouds
27/10/20 03:49:26,14.1,51.7,6.44,broken clouds
27/10/20 03:49:58,14.1,51.7,6.43,broken clouds
27/10/20 03:50:31,14.1,51.7,6.44,broken clouds
27/10/20 03:51:03,14.1,51.7,6.32,broken clouds
27/10/20 03:51:38,14.1,51.7,6.44,broken clouds
27/10/20 03:52:11,14.1,51.7,6.43,broken clouds
27/10/20 03:52:44,14.1,51.7,6.44,broken clouds
27/10/20 03:53:16,14.1,51.7,6.44,broken clouds
27/10/20 03:53:49,14.1,51.7,6.44,broken clouds
27/10/20 03:54:21,14.1,51.7,6.32,broken clouds
27/10/20 03:54:59,14.0,51.7,6.44,broken clouds
27/10/20 03:55:32,14.0,51.7,6.44,broken clouds
27/10/20 03:56:04,14.0,51.7,6.43,broken clouds
27/10/20 03:56:37,14.0,51.7,6.44,broken clouds
27/10/20 03:57:09,14.1,51.7,6.44,broken clouds
27/10/20 03:57:42,14.1,51.7,6.44,broken clouds
27/10/20 03:58:15,14.0,51.7,6.43,broken clouds
27/10/20 03:58:47,14.0,51.7,6.44,broken clouds
27/10/20 03:59:20,14.0,51.7,6.44,broken clouds
27/10/20 03:59:52,14.0,51.7,6.44,broken clouds
27/10/20 04:00:25,14.0,51.7,6.44,broken clouds
27/10/20 04:00:57,14.0,51.7,6.44,broken clouds
27/10/20 04:01:30,14.0,51.7,6.44,broken clouds
27/10/20 04:02:03,14.0,51.7,6.44,broken clouds
27/10/20 04:02:35,14.0,51.7,6.44,broken clouds
27/10/20 04:03:08,14.0,51.7,6.44,broken clouds
27/10/20 04:03:40,14.0,51.7,6.44,broken clouds
27/10/20 04:04:13,14.0,51.7,6.44,broken clouds
27/10/20 04:04:48,14.0,51.7,6.44,broken clouds
27/10/20 04:05:21,14.0,51.7,6.44,broken clouds
27/10/20 04:05:53,14.0,51.7,6.44,broken clouds
27/10/20 04:06:26,14.0,51.7,6.44,broken clouds
27/10/20 04:06:58,14.0,51.7,6.44,broken clouds
27/10/20 04:07:31,14.0,51.7,6.44,broken clouds
27/10/20 04:08:04,14.0,51.7,6.44,broken clouds
27/10/20 04:08:36,14.0,51.7,6.43,broken clouds
27/10/20 04:09:09,14.0,51.7,6.44,broken clouds
27/10/20 04:09:41,14.0,51.7,6.43,broken clouds
27/10/20 04:10:14,14.0,51.7,6.44,broken clouds
27/10/20 04:10:47,14.0,51.8,6.43,broken clouds
27/10/20 04:11:19,14.0,51.7,6.44,broken clouds
27/10/20 04:11:52,14.0,51.7,6.43,broken clouds
27/10/20 04:12:24,14.0,51.7,6.43,broken clouds
27/10/20 04:12:57,13.9,51.7,6.43,broken clouds
27/10/20 04:13:30,14.0,51.8,6.43,broken clouds
27/10/20 04:14:02,14.0,51.8,6.43,broken clouds
27/10/20 04:14:35,14.0,51.8,6.43,broken clouds
27/10/20 04:15:08,14.0,51.8,6.43,broken clouds
27/10/20 04:15:40,13.9,51.7,6.43,broken clouds
27/10/20 04:16:13,13.9,51.7,6.43,broken clouds
27/10/20 04:16:45,13.9,51.7,6.43,broken clouds
27/10/20 04:17:18,13.9,51.7,6.43,broken clouds
27/10/20 04:17:50,13.9,51.7,6.43,broken clouds
27/10/20 04:18:23,13.9,51.8,6.43,broken clouds
27/10/20 04:18:56,13.9,51.8,6.49,broken clouds
27/10/20 04:19:28,13.9,51.8,6.43,broken clouds
27/10/20 04:20:01,13.9,51.8,6.49,broken clouds
27/10/20 04:20:33,13.9,51.8,6.49,broken clouds
